341, Mud Shot,                     5,    1,    4,    15,     55,     95,    3,    0,     1,     0,    00000000000000,  00001000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
342, Poison Tail,                  4,    0,    3,    25,     50,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  4,   10,    0,    0,  00000000,  1,  1
343, Covet,                        1,    0,    2,    25,     60,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
344, Volt Tackle,                 13,    0,    0,    15,    120,    100,    3,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  3,   10,    0,    0,  00000000,  1,  0
345, Magical Leaf,                12,    1,    2,    20,     60,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
346, Water Sport,                 11,    2,    2,    15,      0,      0,    3,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
347, Calm Mind,                   14,    2,    3,    20,      0,      0,    3,    0,     9,     0,    00000000011000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
348, Leaf Blade,                  12,    0,    0,    15,     90,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  1
349, Dragon Dance,                16,    2,    0,    20,      0,      0,    3,    0,     9,     0,    00000001000100,  00000000000000,    100,    1,  0,    0,    0,    0,  00010000,  0,  0
350, Rock Blast,                   6,    0,    4,    10,     25,     90,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  0,  0
351, Shock Wave,                  13,    1,    0,    20,     60,      0,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
352, Water Pulse,                 11,    1,    2,    20,     60,    100,    3,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,   20,  10000000,  0,  0
353, Doom Desire,                  9,    1,    2,     5,    140,    100,    3,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
354, Psycho Boost,                14,    1,    3,     5,    140,     90,    3,    0,     1,     0,    00100000000000,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
355, Roost,                        3,    2,    3,    10,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
356, Gravity,                     14,    2,    3,     5,      0,      0,    4,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
357, Miracle Eye,                 14,    2,    3,    40,      0,      0,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
358, Wake-Up Slap,                 2,    0,    4,    10,     70,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
359, Hammer Arm,                   2,    0,    4,    10,    100,     90,    4,    1,     1,     0,    00000000000100,  00000000000000,    100,    1,  0,    0,    0,    0,  00000010,  1,  0
360, Gyro Ball,                    9,    0,    0,     5,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  1,  0
361, Healing Wish,                14,    2,    2,    10,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
362, Brine,                       11,    1,    4,    10,     65,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
363, Natural Gift,                 1,    0,    3,    15,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
364, Feint,                        1,    0,    3,    10,     30,    100,    4,    0,     1,     2,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
365, Pluck,                        3,    0,    2,    20,     60,    100,    4,    1,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
366, Tailwind,                     3,    2,    0,    15,      0,      0,    4,    0,    10,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
367, Acupressure,                  1,    2,    4,    30,      0,      0,    4,    0,     3,     0,    00000000000000,  00000001111111,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
368, Metal Burst,                  9,    0,    0,    10,      0,    100,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
369, U-turn,                       7,    0,    2,    20,     70,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
370, Close Combat,                 2,    0,    4,     5,    120,    100,    4,    1,     1,     0,    01010000000000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  1,  0
371, Payback,                     17,    0,    4,    10,     50,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
372, Assurance,                   17,    0,    3,    10,     60,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
373, Embargo,                     17,    2,    3,    15,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
374, Fling,                       17,    0,    2,    10,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  7,  100,  100,    0,  00000000,  0,  0
375, Psycho Shift,                14,    2,    3,    10,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  7,  100,    0,    0,  00000000,  0,  0
376, Trump Card,                   1,    1,    0,     5,      0,      0,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
377, Heal Block,                  14,    2,    3,    15,      0,    100,    4,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
378, Wring Out,                    1,    1,    4,     5,      0,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
379, Power Trick,                 14,    2,    3,    10,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
380, Gastro Acid,                  4,    2,    4,    10,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
381, Lucky Chant,                  1,    2,    2,    30,      0,      0,    4,    0,    10,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
382, Me First,                     1,    2,    3,    20,      0,      0,    4,    0,     0,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
383, Copycat,                      1,    2,    2,    20,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
384, Power Swap,                  14,    2,    3,    10,      0,      0,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
385, Guard Swap,                  14,    2,    3,    10,      0,      0,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
386, Punishment,                  17,    0,    0,     5,      0,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
387, Last Resort,                  1,    0,    2,     5,    140,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
388, Worry Seed,                  12,    2,    3,    10,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
389, Sucker Punch,                17,    0,    3,     5,     70,    100,    4,    1,     1,     1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
390, Toxic Spikes,                 4,    2,    3,    20,      0,      0,    4,    0,     6,     0,    00000000000000,  00000000000000,      0,    0,  7,  100,    0,    0,  00000000,  0,  0
391, Heart Swap,                  14,    2,    3,    10,      0,      0,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
392, Aqua Ring,                   11,    2,    2,    20,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
393, Magnet Rise,                 13,    2,    3,    10,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
394, Flare Blitz,                 10,    0,    0,    15,    120,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  1,   10,    0,    0,  00000000,  1,  0
395, Force Palm,                   2,    0,    0,    10,     60,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  3,   30,    0,    0,  00000000,  1,  0
396, Aura Sphere,                  2,    1,    2,    20,     80,      0,    4,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  11000000,  0,  0
397, Rock Polish,                  6,    2,    4,    20,      0,      0,    4,    0,     9,     0,    00000000000100,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
398, Poison Jab,                   4,    0,    4,    20,     80,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  4,   30,    0,    0,  00000000,  1,  0
399, Dark Pulse,                  17,    1,    0,    15,     80,    100,    4,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   20,    0,  10000000,  0,  0
400, Night Slash,                 17,    0,    0,    15,     70,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  1
401, Aqua Tail,                   11,    0,    2,    10,     90,     90,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
402, Seed Bomb,                   12,    0,    4,    15,     80,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  0,  0
403, Air Slash,                    3,    1,    0,    15,     75,     95,    4,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   30,    0,  00000000,  0,  0
404, X-Scissor,                    7,    0,    0,    15,     80,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
405, Bug Buzz,                     7,    1,    2,    10,     90,    100,    4,    0,     1,     0,    00000000000000,  00010000000000,     10,    1,  0,    0,    0,    0,  00000001,  0,  0
406, Dragon Pulse,                16,    1,    2,    10,     85,    100,    4,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  10000000,  0,  0
407, Dragon Rush,                 16,    0,    4,    10,    100,     75,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   20,    0,  00000000,  1,  0
408, Power Gem,                    6,    1,    2,    20,     80,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
409, Drain Punch,                  2,    0,    4,    10,     75,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000010,  1,  0
410, Vacuum Wave,                  2,    1,    0,    30,     40,    100,    4,    0,     1,     1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
411, Focus Blast,                  2,    1,    0,     5,    120,     70,    4,    0,     1,     0,    00000000000000,  00010000000000,     10,    1,  0,    0,    0,    0,  01000000,  0,  0
412, Energy Ball,                 12,    1,    2,    10,     90,    100,    4,    0,     1,     0,    00000000000000,  00010000000000,     10,    1,  0,    0,    0,    0,  01000000,  0,  0
413, Brave Bird,                   3,    0,    0,    15,    120,    100,    4,    1,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
414, Earth Power,                  5,    1,    2,    10,     90,    100,    4,    0,     1,     0,    00000000000000,  00010000000000,     10,    1,  0,    0,    0,    0,  00000000,  0,  0
415, Switcheroo,                  17,    2,    3,    10,      0,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
416, Giga Impact,                  1,    0,    4,     5,    150,     90,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
417, Nasty Plot,                  17,    2,    3,    20,      0,      0,    4,    0,     9,     0,    00000000010000,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
418, Bullet Punch,                 9,    0,    4,    30,     40,    100,    4,    1,     1,     1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000010,  1,  0
419, Avalanche,                   15,    0,    2,    10,     60,    100,    4,    0,     1,    -4,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
420, Ice Shard,                   15,    0,    2,    30,     40,    100,    4,    0,     1,     1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
421, Shadow Claw,                  8,    0,    0,    15,     70,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  1
422, Thunder Fang,                13,    0,    0,    15,     65,     95,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  3,   10,   10,    0,  00100000,  1,  0
423, Ice Fang,                    15,    0,    0,    15,     65,     95,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  2,   10,   10,    0,  00100000,  1,  0
424, Fire Fang,                   10,    0,    0,    15,     65,     95,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  1,   10,   10,    0,  00100000,  1,  0
425, Shadow Sneak,                 8,    0,    3,    30,     40,    100,    4,    1,     1,     1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
426, Mud Bomb,                     5,    1,    2,    10,     65,     85,    4,    0,     1,     0,    00000000000000,  00000010000000,     30,    1,  0,    0,    0,    0,  01000000,  0,  0
427, Psycho Cut,                  14,    0,    0,    20,     70,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  1
428, Zen Headbutt,                14,    0,    3,    15,     80,     90,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   20,    0,  00000000,  1,  0
429, Mirror Shot,                  9,    1,    2,    10,     65,     85,    4,    0,     1,     0,    00000000000000,  00000010000000,     30,    1,  0,    0,    0,    0,  00000000,  0,  0
430, Flash Cannon,                 9,    1,    2,    10,     80,    100,    4,    0,     1,     0,    00000000000000,  00010000000000,     10,    1,  0,    0,    0,    0,  00000000,  0,  0
431, Rock Climb,                   1,    0,    4,    20,     90,     85,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,   20,  00000000,  1,  0
432, Defog,                        3,    2,    0,    15,      0,      0,    4,    0,     1,     0,    00000000000000,  00000100000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
433, Trick Room,                  14,    2,    3,     5,      0,      0,    4,    0,     7,    -7,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
434, Draco Meteor,                16,    1,    2,     5,    130,     90,    4,    0,     1,     0,    00100000000000,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
435, Discharge,                   13,    1,    2,    15,     80,    100,    4,    0,     5,     0,    00000000000000,  00000000000000,      0,    0,  3,   30,    0,    0,  00000000,  0,  0
436, Lava Plume,                  10,    1,    4,    15,     80,    100,    4,    0,     5,     0,    00000000000000,  00000000000000,      0,    0,  1,   30,    0,    0,  00000000,  0,  0
437, Leaf Storm,                  12,    1,    2,     5,    130,     90,    4,    0,     1,     0,    00100000000000,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
438, Power Whip,                  12,    0,    4,    10,    120,     85,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
439, Rock Wrecker,                 6,    0,    4,     5,    150,     90,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  0,  0
440, Cross Poison,                 4,    0,    0,    20,     70,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  4,   10,    0,    0,  00000000,  1,  1
441, Gunk Shot,                    4,    0,    4,     5,    120,     80,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  4,   30,    0,    0,  00000000,  0,  0
442, Iron Head,                    9,    0,    4,    15,     80,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,   30,    0,  00000000,  1,  0
443, Magnet Bomb,                  9,    0,    0,    20,     60,      0,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  0,  0
444, Stone Edge,                   6,    0,    4,     5,    100,     80,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  1
445, Captivate,                    1,    2,    2,    20,      0,    100,    4,    0,     4,     0,    00000000000000,  00100000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
446, Stealth Rock,                 6,    2,    0,    20,      0,      0,    4,    0,     6,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
447, Grass Knot,                  12,    1,    2,    20,      0,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
448, Chatter,                      3,    1,    2,    20,     65,    100,    4,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,  100,  00000001,  0,  0
449, Judgment,                     1,    1,    2,    10,    100,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
450, Bug Bite,                     7,    0,    2,    20,     60,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
451, Charge Beam,                 13,    1,    2,    10,     50,     90,    4,    0,     1,     0,    00000000010000,  00000000000000,     70,    1,  0,    0,    0,    0,  00000000,  0,  0
452, Wood Hammer,                 12,    0,    4,    15,    120,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
453, Aqua Jet,                    11,    0,    0,    20,     40,    100,    4,    1,     1,     1,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
454, Attack Order,                 7,    0,    3,    15,     90,    100,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  1
455, Defend Order,                 7,    2,    3,    10,      0,      0,    4,    0,     9,     0,    01010000000000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
456, Heal Order,                   7,    2,    3,    10,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
457, Head Smash,                   6,    0,    4,     5,    150,     80,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
458, Double Hit,                   1,    0,    0,    10,     35,     90,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
459, Roar of Time,                16,    1,    2,     5,    150,     90,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
460, Spacial Rend,                16,    1,    2,     5,    100,     95,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  1
461, Lunar Dance,                 14,    2,    2,    10,      0,      0,    4,    0,     9,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00010000,  0,  0
462, Crush Grip,                   1,    0,    4,     5,      0,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
463, Magma Storm,                 10,    1,    4,     5,    100,     75,    4,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
464, Dark Void,                   17,    2,    3,    10,      0,     50,    4,    0,     4,     0,    00000000000000,  00000000000000,      0,    0,  6,  100,    0,    0,  00000000,  0,  0
465, Seed Flare,                  12,    1,    2,     5,    120,     85,    4,    0,     1,     0,    00000000000000,  00010000000000,     40,    2,  0,    0,    0,    0,  00000000,  0,  0
466, Ominous Wind,                 8,    1,    2,     5,     60,    100,    4,    0,     1,     0,    00000001111100,  00000000000000,     10,    1,  0,    0,    0,    0,  00000000,  0,  0
467, Shadow Force,                 8,    0,    0,     5,    120,    100,    4,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
468, Hone Claws,                  17,    2,    2,    15,      0,      0,    5,    1,     9,     0,    00000001000001,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
469, Wide Guard,                   6,    2,    4,    10,      0,      0,    5,    0,    10,     3,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
470, Guard Split,                 14,    2,    3,    10,      0,      0,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
471, Power Split,                 14,    2,    3,    10,      0,      0,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
472, Wonder Room,                 14,    2,    3,    10,      0,      0,    5,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
473, Psyshock,                    14,    1,    2,    10,     80,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
474, Venoshock,                    4,    1,    2,    10,     65,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
475, Autotomize,                   9,    2,    2,    15,      0,      0,    5,    0,     9,     0,    00000000000100,  00000000000000,    100,    2,  0,    0,    0,    0,  00000000,  0,  0
476, Rage Powder,                  7,    2,    3,    20,      0,      0,    5,    0,     9,     2,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000100,  0,  0
477, Telekinesis,                 14,    2,    3,    15,      0,      0,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
478, Magic Room,                  14,    2,    3,    10,      0,      0,    5,    0,     7,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
479, Smack Down,                   6,    0,    4,    15,     50,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
480, Storm Throw,                  2,    0,    0,    10,     60,    100,    5,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  3
481, Flame Burst,                 10,    1,    2,    15,     70,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
482, Sludge Wave,                  4,    1,    4,    10,     95,    100,    5,    0,     5,     0,    00000000000000,  00000000000000,      0,    0,  4,   10,    0,    0,  00000000,  0,  0
483, Quiver Dance,                 7,    2,    2,    20,      0,      0,    5,    0,     9,     0,    00000000011100,  00000000000000,    100,    1,  0,    0,    0,    0,  00010000,  0,  0
484, Heavy Slam,                   9,    0,    4,    10,      0,    100,    5,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
485, Synchronoise,                14,    1,    3,    10,    120,    100,    5,    0,     5,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
486, Electro Ball,                13,    1,    0,    10,      0,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  01000000,  0,  0
487, Soak,                        11,    2,    2,    20,      0,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
488, Flame Charge,                10,    0,    0,    20,     50,    100,    5,    1,     1,     0,    00000000000100,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  1,  0
489, Coil,                         4,    2,    4,    20,      0,      0,    5,    0,     9,     0,    00000001100001,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
490, Low Sweep,                    2,    0,    3,    20,     65,    100,    5,    1,     1,     0,    00000000000000,  00001000000000,    100,    1,  0,    0,    0,    0,  00000000,  1,  0
491, Acid Spray,                   4,    1,    2,    20,     40,    100,    5,    0,     1,     0,    00000000000000,  00010000000000,    100,    2,  0,    0,    0,    0,  01000000,  0,  0
492, Foul Play,                   17,    0,    3,    15,     95,    100,    5,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
493, Simple Beam,                  1,    2,    2,    15,      0,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
494, Entrainment,                  1,    2,    2,    15,      0,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
495, After You,                    1,    2,    2,    15,      0,      0,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
496, Round,                        1,    1,    2,    15,     60,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000001,  0,  0
497, Echoed Voice,                 1,    1,    2,    15,     40,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000001,  0,  0
498, Chip Away,                    1,    0,    4,    20,     70,    100,    5,    1,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
499, Clear Smog,                   4,    1,    2,    15,     50,      0,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
500, Stored Power,                14,    1,    3,    10,     20,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
501, Quick Guard,                  2,    2,    0,    15,      0,      0,    5,    0,    10,     3,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
502, Ally Switch,                 14,    2,    3,    15,      0,      0,    5,    0,     9,     2,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
503, Scald,                       11,    1,    4,    15,     80,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  1,   30,    0,    0,  00000000,  0,  0
504, Shell Smash,                  1,    2,    4,    15,      0,      0,    5,    0,     9,     0,    01010001100000,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
505, Heal Pulse,                  14,    2,    2,    10,      0,      0,    5,    0,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  10000000,  0,  0
506, Hex,                          8,    1,    3,    10,     65,    100,    5,    0,     1,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  0,  0
507, Sky Drop,                     3,    0,    4,    10,     60,    100,    5,    1,     2,     0,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
508, Shift Gear,                   9,    2,    3,    10,      0,      0,    5,    0,     9,     0,    00000001000100,  00000000000000,    100,    1,  0,    0,    0,    0,  00000000,  0,  0
509, Circle Throw,                 2,    0,    0,    10,     60,     90,    5,    1,     1,    -6,    00000000000000,  00000000000000,      0,    0,  0,    0,    0,    0,  00000000,  1,  0
